merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account_last4,merchant_status,declared_avg_ticket_size,mcc_inferred,mcc_missing,ticket_size_negative,ticket_size_missing,settlement_account_missing,onboarding_missing
MCH3535,"Mammen, Patla and Kala",4131,TRANSPORT,SOLE_PROPRIETOR,Jaipur,Rajasthan,2025-08-08 00:00:00,,ACTIVE,1091.98,False,False,False,False,True,False
MCH3536,Shankar Group,5942,BOOKS_STATIONERY,PARTNERSHIP,Kolkata,West Bengal,2024-11-03 17:18:07,,ACTIVE,1640.82,False,False,False,False,True,False
MCH3541,"SRIVASTAVA, TELLA AND KONDA",4814,TELECOM,PRIVATE_LIMITED,Delhi,Delhi,2024-10-31 00:00:00,XXXX6960,INACTIVE,2341.43,False,False,False,False,False,False
MCH3553,"Goda, Padmanabhan and Goswami",4131,TRANSPORT,INDIVIDUAL,Jaipur,Rajasthan,,,INACTIVE,1035.0,False,False,False,False,True,True
MCH3556,"Sant, 0ak and Jani",4814,TELECOM,PRIVATE_LIMITED,Kolkata,West Bengal,2024-03-29 00:00:00,,ACTIVE,-515.95,False,False,True,False,True,False
MCH3558,Balakrishnan LLC,5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Bengaluru,Karnataka,2023-06-17 00:45:00,XXXX0210,INACTIVE,918.0,False,False,False,False,False,False
MCH3558,BRAHMBHATT-PERI,7011,HOTEL,SOLE_PROPRIETOR,Pune,Maharashtra,2025-10-14 11:56:55,XXXX2637,ACTIVE,,False,False,False,True,False,False
MCH3559,Chokshi Inc,5812,RESTAURANT,PRIVATE_LIMITED,Bengaluru,Karnataka,2024-12-23 00:00:00,XXXX5330,ACTIVE,-535.7,False,False,True,False,False,False
MCH3561,"KEER, NATT AND KADAKIA",4814,TELECOM,INDIVIDUAL,Kolkata,West Bengal,2023-03-04 00:00:00,,ACTIVE,277.0,False,False,False,False,True,False
MCH3563,Dhar-Wable,5812,RESTAURANT,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2023-12-25 00:00:00,XXXX0345,ACTIVE,748.96,True,False,False,False,False,False
MCH3563,Devi-Dasgupta,4131,TRANSPORT,PARTNERSHIP,Jalandhar,Punjab,2023-08-09 08:21:00,,ACTIVE,418.41,False,False,False,False,True,False
MCH3564,"Konda, Natarajan and Chawla",5999,MISC_RETAIL,PRIVATE_LIMITED,Amritsar,Punjab,2025-10-08 00:00:00,,ACTIVE,982.65,False,False,False,False,True,False
MCH3567,Kala Ltd,4814,TELECOM,SOLE_PROPRIETOR,Amritsar,Punjab,2023-05-15 00:00:00,XXXX4197,INACTIVE,1794.62,False,False,False,False,False,False
MCH3567,"Ahuja, Mody and Radhakrishnan",5411,GROCERY,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2023-09-24 03:33:54,,ACTIVE,1060.67,False,False,False,False,True,False
MCH3572,"V0hra, Chander and Padmanabhan",5812,RESTAURANT,SOLE_PROPRIETOR,Hyderabad,Telangana,2024-05-16 11:42:00,,ACTIVE,793.52,False,False,False,False,True,False
MCH3577,"Ratta, Mane and Kapadia",5812,RESTAURANT,INDIVIDUAL,Amritsar,Punjab,,XXXX9384,ACTIVE,1820.36,False,False,False,False,False,True
MCH3586,"Ghose, Ganesh and Edwin",4814,TELECOM,SOLE_PROPRIETOR,Kolkata,West Bengal,2023-09-15 06:20:33,XXXX8243,INACTIVE,1437.0,False,False,False,False,False,False
MCH3587,Sagar-Raval,7011,HOTEL,PARTNERSHIP,Jalandhar,Punjab,2024-07-31 00:00:00,,INACTIVE,1064.25,False,False,False,False,True,False
MCH3593,"Kara,BrarandApte",4814,TELECOM,PRIVATE_LIMITED,Mumbai,Maharashtra,2023-12-04 15:44:19,,INACTIVE,474.6,False,False,False,False,True,False
MCH3594,Khalsa Inc,5999,MISC_RETAIL,PARTNERSHIP,Chennai,Tamil Nadu,,XXXX4056,ACTIVE,381.0,False,False,False,False,False,True
MCH3596,"S01anki, Singha1 and S0man",5699,APPAREL,INDIVIDUAL,Jaipur,Rajasthan,2023-04-03 00:00:00,,INACTIVE,330.41,False,False,False,False,True,False
MCH3600,Bhat-Naik,5999,MISC_RETAIL,PRIVATE_LIMITED,Amritsar,Punjab,,XXXX0331,ACTIVE,3889.22,False,False,False,False,False,True
MCH3601,Lanka Inc,5942,BOOKS_STATIONERY,INDIVIDUAL,Pune,Maharashtra,2025-05-14 07:26:19,,ACTIVE,4672.85,False,False,False,False,True,False
MCH3604,"Shetty, Bali and Sama",5411,GROCERY,PARTNERSHIP,Ludhiana,Punjab,2023-01-04 01:07:44,XXXX7557,INACTIVE,394.0,False,False,False,False,False,False
MCH3604,Dara-Borde,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Ludhiana,Punjab,2025-10-03 00:00:00,,ACTIVE,,False,False,False,True,True,False
MCH3610,KHANNA-GOSWAMI,4814,TELECOM,SOLE_PROPRIETOR,Amritsar,Punjab,2023-07-11 00:00:00,,ACTIVE,940.6,True,False,False,False,True,False
MCH3612,Lal Inc,4814,TELECOM,INDIVIDUAL,Pune,Maharashtra,2025-01-07 06:10:00,XXXX1339,ACTIVE,354.59,False,False,False,False,False,False
MCH3612,Vaidya-Arya,5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Kolkata,West Bengal,2023-09-01 00:00:00,XXXX2199,ACTIVE,695.7,False,False,False,False,False,False
MCH3612,"Manne, Dutt and Sah0ta",7011,HOTEL,SOLE_PROPRIETOR,Jaipur,Rajasthan,2023-06-13 00:00:00,XXXX3586,ACTIVE,605.01,False,False,False,False,False,False
MCH3612,Dara-Rama,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Delhi,Delhi,2024-04-10 00:00:00,,ACTIVE,2252.16,False,False,False,False,True,False
MCH3616,DUA GROUP,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2026-02-24 20:51:00,XXXX9891,ACTIVE,,False,False,False,True,False,False
MCH3616,Bakshi Group,4131,TRANSPORT,PRIVATE_LIMITED,Hyderabad,Telangana,2024-03-13 21:36:11,,ACTIVE,1136.19,True,False,False,False,True,False
MCH3616,"Comar, Munshi and Kakar",5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Amritsar,Punjab,2023-09-07 00:00:00,,ACTIVE,377.75,False,False,False,False,True,False
MCH3625,Lall Inc,5699,APPAREL,INDIVIDUAL,Kolkata,West Bengal,2023-07-16 00:00:00,XXXX9876,INACTIVE,691.1,False,False,False,False,False,False
MCH3637,Pai-Parikh,5812,RESTAURANT,SOLE_PROPRIETOR,Hyderabad,Telangana,2024-06-26 00:00:00,,ACTIVE,3420.81,False,False,False,False,True,False
MCH3656,Agrawal Ltd,4814,TELECOM,PRIVATE_LIMITED,Ludhiana,Punjab,2024-08-05 00:00:00,XXXX7009,ACTIVE,3644.12,False,False,False,False,False,False
MCH3656,kurian-chad,5812,RESTAURANT,INDIVIDUAL,Kolkata,West Bengal,2024-12-18 00:21:00,,ACTIVE,,True,False,False,True,True,False
MCH3659,Ch0udhary-Sama,5912,PHARMACY,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2024-06-13 05:48:52,XXXX0305,INACTIVE,1376.76,False,False,False,False,False,False
MCH3659,Samra Inc,5812,RESTAURANT,INDIVIDUAL,Chennai,Tamil Nadu,2023-04-11 10:53:00,XXXX6049,ACTIVE,2958.27,False,False,False,False,False,False
MCH3659,Kashyap LLC,4131,TRANSPORT,PARTNERSHIP,Pune,Maharashtra,2025-07-06 00:00:00,,ACTIVE,403.54,False,False,False,False,True,False
MCH3659,TANDON PLC,5411,GROCERY,INDIVIDUAL,Lucknow,Uttar Pradesh,2024-01-30 00:00:00,,INACTIVE,1421.27,False,False,False,False,True,False
MCH3661,"Tak, Sandhu and Baria",5311,DEPARTMENT_STORE,INDIVIDUAL,Bengaluru,Karnataka,2023-04-02 00:00:00,XXXX5285,INACTIVE,865.02,False,False,False,False,False,False
MCH3662,Dalal-Arora,4814,TELECOM,SOLE_PROPRIETOR,Kolkata,West Bengal,2024-09-01 00:00:00,,ACTIVE,4799.31,True,False,False,False,True,False
MCH3662,Banerjee LLC,5699,APPAREL,INDIVIDUAL,Hyderabad,Telangana,2024-03-15 00:00:00,,INACTIVE,1998.0,False,False,False,False,True,False
MCH3662,dey llc,5999,MISC_RETAIL,SOLE_PROPRIETOR,Kolkata,West Bengal,2023-09-24 17:57:18,XXXX8815,INACTIVE,,False,False,False,True,False,False
MCH3663,Kunda-Chaudhuri,7011,HOTEL,PARTNERSHIP,Jaipur,Rajasthan,2024-11-20 00:00:00,,INACTIVE,1356.0,True,False,False,False,True,False
MCH3672,"Ray, Radhakrishnan and Parmar",7011,HOTEL,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2024-11-30 20:09:36,XXXX1446,ACTIVE,-801.35,False,False,True,False,False,False
MCH3675,Soman LLC,5999,MISC_RETAIL,INDIVIDUAL,Hyderabad,Telangana,2026-02-13 00:00:00,,INACTIVE,223.0,False,False,False,False,True,False
MCH3677,Choudhury-Radhakrishnan,7011,HOTEL,PARTNERSHIP,Jalandhar,Punjab,2025-01-29 00:00:00,,ACTIVE,226.71,False,False,False,False,True,False
MCH3680,Gala and Sons,4131,TRANSPORT,PARTNERSHIP,Delhi,Delhi,2023-12-31 00:00:00,,ACTIVE,962.0,False,False,False,False,True,False
MCH3682,"Upadhyay, Soni and Dhawan",4131,TRANSPORT,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2025-09-16 00:00:00,XXXX0969,INACTIVE,3236.27,False,False,False,False,False,False
MCH3698,Khanna-Bail,5912,PHARMACY,PARTNERSHIP,Lucknow,Uttar Pradesh,2024-11-10 00:00:00,,ACTIVE,2901.24,False,False,False,False,True,False
MCH3699,borra and sons,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Pune,Maharashtra,2025-12-17 22:31:06,,INACTIVE,790.7,False,False,False,False,True,False
MCH3700,Nath-Chakrabarti,5812,RESTAURANT,PARTNERSHIP,Chennai,Tamil Nadu,2025-03-25 03:11:06,,ACTIVE,1733.0,False,False,False,False,True,False
MCH3705,Vig Ltd,5942,BOOKS_STATIONERY,INDIVIDUAL,Chennai,Tamil Nadu,,,ACTIVE,1102.78,False,False,False,False,True,True
MCH3722,Upadhyay-Issac,5999,MISC_RETAIL,PRIVATE_LIMITED,Amritsar,Punjab,2024-01-13 00:00:00,XXXX8072,INACTIVE,2279.6,False,False,False,False,False,False
MCH3722,"BEN, DHINGRA AND GARDE",5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Delhi,Delhi,2025-01-28 00:00:00,,INACTIVE,163.22,False,False,False,False,True,False
MCH3725,Puri PLC,5812,RESTAURANT,SOLE_PROPRIETOR,Amritsar,Punjab,2023-01-23 00:00:00,XXXX0142,ACTIVE,6457.0,False,False,False,False,False,False
MCH3736,Goyal-Thakur,5411,GROCERY,INDIVIDUAL,Bengaluru,Karnataka,2023-12-08 00:00:00,,ACTIVE,1865.39,False,False,False,False,True,False
MCH3736,"Chanda, Bandi and Pandya",4814,TELECOM,PARTNERSHIP,Hyderabad,Telangana,2023-04-25 00:48:36,,ACTIVE,812.06,False,False,False,False,True,False
MCH3736,"Chanda, Bandi and Pandya",4814,TELECOM,PARTNERSHIP,Hyderabad,Telangana,2023-04-25 00:48:36,,INACTIVE,812.06,False,False,False,False,True,False
MCH3753,"Raj, Gole and Bansal",5411,GROCERY,PRIVATE_LIMITED,Jalandhar,Punjab,2024-12-02 00:00:00,XXXX3925,ACTIVE,2699.51,False,False,False,False,False,False
MCH3753,Kala Ltd,4814,TELECOM,INDIVIDUAL,Kolkata,West Bengal,2024-03-20 00:00:00,XXXX7019,ACTIVE,411.14,False,False,False,False,False,False
MCH3778,Karnik Inc,5912,PHARMACY,SOLE_PROPRIETOR,Jaipur,Rajasthan,,XXXX9060,INACTIVE,1211.0,False,False,False,False,False,True
MCH3780,HEGDE GROUP,5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2026-02-27 20:38:00,XXXX3079,ACTIVE,315.62,False,False,False,False,False,False
MCH3780,"DASS, BATH AND HALDER",5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Chennai,Tamil Nadu,2024-02-11 00:00:00,,ACTIVE,2876.39,False,False,False,False,True,False
MCH3787,Rajan-Swaminathan,7011,HOTEL,PRIVATE_LIMITED,Kolkata,West Bengal,2024-02-07 11:49:11,,ACTIVE,,False,False,False,True,True,False
MCH3788,"Divan, Kadakia and Kuruvilla",5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Chennai,Tamil Nadu,2025-06-27 00:00:00,,ACTIVE,10161.82,False,False,False,False,True,False
MCH3788,Kuruvilla Ltd,5411,GROCERY,SOLE_PROPRIETOR,Hyderabad,Telangana,2024-10-03 00:00:00,,ACTIVE,4329.09,False,False,False,False,True,False
MCH3788,Kuruvilla Ltd,5411,GROCERY,SOLE_PROPRIETOR,Hyderabad,Telangana,2024-10-03 00:00:00,,INACTIVE,4329.09,False,False,False,False,True,False
MCH3796,Swaminathan Ltd,5699,APPAREL,PARTNERSHIP,Pune,Maharashtra,2023-02-04 20:17:32,,ACTIVE,1024.22,False,False,False,False,True,False
MCH3806,Thakkar-Kara,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-09-06 10:40:33,XXXX0788,ACTIVE,2156.0,False,False,False,False,False,False
MCH3829,"Seshadri, Bansal and Ahluwalia",5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Pune,Maharashtra,2024-09-20 00:00:00,XXXX3092,INACTIVE,1296.0,False,False,False,False,False,False
MCH3837,Bhat Group,5311,DEPARTMENT_STORE,INDIVIDUAL,Delhi,Delhi,2026-01-17 00:00:00,XXXX7816,ACTIVE,-2613.11,False,False,True,False,False,False
MCH3837,Bhat Group,5311,DEPARTMENT_STORE,INDIVIDUAL,Delhi,Delhi,2026-01-17 00:00:00,XXXX7816,INACTIVE,-2613.11,False,False,True,False,False,False
MCH3837,"Balakrishnan, Mane and Ranganathan",5812,RESTAURANT,PARTNERSHIP,Delhi,Delhi,2025-03-22 23:37:10,XXXX2369,ACTIVE,866.44,False,False,False,False,False,False
MCH3837,"Sankar, Dass and Sarna",7011,HOTEL,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,2024-04-01 00:00:00,,ACTIVE,568.41,False,False,False,False,True,False
MCH3841,"SANDHU, KHOSLA AND GUHA",5999,MISC_RETAIL,PARTNERSHIP,Bengaluru,Karnataka,2024-09-16 00:00:00,XXXX3593,ACTIVE,2207.18,False,False,False,False,False,False
MCH3842,"Walia, Khatri and Dey",4131,TRANSPORT,INDIVIDUAL,Ludhiana,Punjab,2023-05-20 20:08:15,,INACTIVE,,False,False,False,True,True,False
MCH3845,Barad-Hayre,5999,MISC_RETAIL,PRIVATE_LIMITED,Hyderabad,Telangana,,XXXX9720,INACTIVE,-1429.41,False,False,True,False,False,True
MCH3846,Nagi-Chacko,5411,GROCERY,PRIVATE_LIMITED,Hyderabad,Telangana,2024-08-21 00:00:00,XXXX3021,ACTIVE,1055.18,False,False,False,False,False,False
MCH3856,"Pandit, Karnik and Kurian",5912,PHARMACY,INDIVIDUAL,Ludhiana,Punjab,2025-07-07 00:00:00,,ACTIVE,755.4,False,False,False,False,True,False
MCH3856,"MUKHOPADHYAY, LOYAL AND PARSA",5812,RESTAURANT,SOLE_PROPRIETOR,Delhi,Delhi,2024-10-12 00:00:00,,ACTIVE,9442.27,False,False,False,False,True,False
MCH3875,Kade and Sons,4814,TELECOM,PRIVATE_LIMITED,Pune,Maharashtra,2024-01-12 14:12:35,,ACTIVE,3073.34,False,False,False,False,True,False
MCH3880,Gole and Sons,5999,MISC_RETAIL,PARTNERSHIP,Hyderabad,Telangana,2024-10-02 00:00:00,,ACTIVE,4989.21,False,False,False,False,True,False
MCH3880,Raja and Sons,5912,PHARMACY,PRIVATE_LIMITED,Jaipur,Rajasthan,,,ACTIVE,641.53,False,False,False,False,True,True
MCH3889,upadhyay-chaudhry,4131,TRANSPORT,INDIVIDUAL,Ludhiana,Punjab,2026-01-16 00:00:00,XXXX4049,ACTIVE,,False,False,False,True,False,False
MCH3893,"Kapadia, Keer and Oak",5812,RESTAURANT,PRIVATE_LIMITED,Amritsar,Punjab,2023-12-10 00:00:00,XXXX1012,ACTIVE,-590.57,False,False,True,False,False,False
MCH3907,"Andra, Chakrabarti and Khalsa",5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Mumbai,Maharashtra,,XXXX9430,ACTIVE,1320.29,False,False,False,False,False,True
MCH3907,"oza, sachdev and sarkar",5812,RESTAURANT,PRIVATE_LIMITED,Jalandhar,Punjab,,XXXX6224,ACTIVE,2184.56,False,False,False,False,False,True
MCH3911,Bera-Pingle,5912,PHARMACY,PRIVATE_LIMITED,Hyderabad,Telangana,2023-09-13 22:36:02,,INACTIVE,1548.45,False,False,False,False,True,False
MCH3917,CHOWDHURY-PANDIT,5699,APPAREL,PRIVATE_LIMITED,Hyderabad,Telangana,2023-04-02 00:00:00,XXXX2174,INACTIVE,-445.99,True,False,True,False,False,False
MCH3925,Rana-Sehga1,5912,PHARMACY,INDIVIDUAL,Chennai,Tamil Nadu,,XXXX0326,INACTIVE,-1111.78,False,False,True,False,False,True
MCH3935,Natarajan-Karnik,4814,TELECOM,SOLE_PROPRIETOR,Delhi,Delhi,2025-04-23 00:23:30,,ACTIVE,461.4,False,False,False,False,True,False
MCH3941,"Khanna, Sama and Korpal",5999,MISC_RETAIL,SOLE_PROPRIETOR,Pune,Maharashtra,,,ACTIVE,1016.43,True,False,False,False,True,True
MCH3955,"Dutta, Boase and Jha",5812,RESTAURANT,PARTNERSHIP,Jaipur,Rajasthan,,XXXX5828,ACTIVE,935.24,False,False,False,False,False,True
MCH3955,"Dutta, Boase and Jha",5812,RESTAURANT,PARTNERSHIP,Jaipur,Rajasthan,,XXXX5828,INACTIVE,935.24,False,False,False,False,False,True
MCH3964,"Bala, Chanda and Loyal",5942,BOOKS_STATIONERY,PARTNERSHIP,Jaipur,Rajasthan,2023-09-05 00:00:00,XXXX4388,INACTIVE,2002.33,False,False,False,False,False,False
MCH3971,Sura PLC,7011,HOTEL,INDIVIDUAL,Delhi,Delhi,2024-04-17 13:25:57,,INACTIVE,748.82,False,False,False,False,True,False
MCH3983,Behl-Viswanathan,5411,GROCERY,PARTNERSHIP,Ludhiana,Punjab,2024-04-23 00:00:00,XXXX9714,ACTIVE,1037.83,False,False,False,False,False,False
MCH3987,Pandya Inc,5912,PHARMACY,PARTNERSHIP,Amritsar,Punjab,2025-10-14 00:00:00,,ACTIVE,,True,False,False,True,True,False
MCH3997,Chatterjee Group,5999,MISC_RETAIL,INDIVIDUAL,Ludhiana,Punjab,2023-04-30 00:00:00,XXXX5796,INACTIVE,,False,False,False,True,False,False
MCH4006,"Guha, Bumb and Bora",4131,TRANSPORT,SOLE_PROPRIETOR,Jaipur,Rajasthan,2023-05-02 00:00:00,XXXX3723,ACTIVE,2379.0,True,False,False,False,False,False
MCH4009,Deo PLC,4814,TELECOM,SOLE_PROPRIETOR,Kolkata,West Bengal,2025-10-10 23:14:50,,ACTIVE,1937.0,False,False,False,False,True,False
MCH4022,"Kade, Sethi and Balakrishnan",5411,GROCERY,SOLE_PROPRIETOR,Ludhiana,Punjab,2025-03-27 00:00:00,XXXX9200,ACTIVE,-1344.13,True,False,True,False,False,False
MCH4043,Sodhi Group,5942,BOOKS_STATIONERY,PARTNERSHIP,Ludhiana,Punjab,,XXXX8668,INACTIVE,-524.55,False,False,True,False,False,True
MCH4050,"ARYA, DYAL AND AURORA",5411,GROCERY,PARTNERSHIP,Kolkata,West Bengal,2026-01-23 02:54:00,,ACTIVE,980.29,False,False,False,False,True,False
MCH4051,Sharma-Viswanathan,4131,TRANSPORT,INDIVIDUAL,Delhi,Delhi,2025-02-23 00:00:00,,ACTIVE,1135.12,False,False,False,False,True,False
MCH4051,Dixit-Chaudry,5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,2024-08-17 00:00:00,XXXX1346,ACTIVE,,True,False,False,True,False,False
MCH4055,Sinha-Sundaram,7011,HOTEL,INDIVIDUAL,Chennai,Tamil Nadu,,XXXX9064,INACTIVE,978.27,False,False,False,False,False,True
MCH4064,"Sastry, Sibal and Rajagopal",4131,TRANSPORT,PARTNERSHIP,Lucknow,Uttar Pradesh,2024-11-23 00:00:00,XXXX7853,INACTIVE,-460.13,False,False,True,False,False,False
MCH4066,Swaminathan and Sons,5311,DEPARTMENT_STORE,PARTNERSHIP,Hyderabad,Telangana,2025-05-24 14:56:00,,ACTIVE,972.63,False,False,False,False,True,False
MCH4077,Din LLC,4131,TRANSPORT,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-09-21 00:00:00,,ACTIVE,640.73,False,False,False,False,True,False
MCH4077,"Khalsa, Jaggi and Bumb",5812,RESTAURANT,SOLE_PROPRIETOR,Jaipur,Rajasthan,2023-10-26 00:00:00,,ACTIVE,583.76,False,False,False,False,True,False
MCH4080,Jhaveri-Andra,5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Jalandhar,Punjab,2024-06-18 00:00:00,,ACTIVE,4912.37,False,False,False,False,True,False
MCH4090,DubeGroup,5311,DEPARTMENT_STORE,INDIVIDUAL,Jaipur,Rajasthan,2024-12-06 00:00:00,XXXX8653,ACTIVE,5497.54,False,False,False,False,False,False
MCH4090,Panchal-Gera,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Mumbai,Maharashtra,2023-11-23 00:00:00,XXXX0223,INACTIVE,976.5,False,False,False,False,False,False
MCH4090,MittalLLC,4131,TRANSPORT,INDIVIDUAL,Delhi,Delhi,2025-02-03 19:44:00,XXXX8621,ACTIVE,,False,False,False,True,False,False
MCH4092,"Badami, Prabhakar and Grover",5942,BOOKS_STATIONERY,INDIVIDUAL,Chennai,Tamil Nadu,2024-10-30 07:51:00,XXXX7785,INACTIVE,5822.31,False,False,False,False,False,False
MCH4094,jani-mistry,5311,DEPARTMENT_STORE,PARTNERSHIP,Amritsar,Punjab,2024-05-06 00:00:00,,ACTIVE,5482.47,False,False,False,False,True,False
MCH4096,Raman Inc,5699,APPAREL,PRIVATE_LIMITED,Chennai,Tamil Nadu,,XXXX1272,ACTIVE,2014.0,True,False,False,False,False,True
MCH4097,Venkataraman PLC,5912,PHARMACY,SOLE_PROPRIETOR,Bengaluru,Karnataka,2025-05-25 04:58:00,,ACTIVE,405.21,False,False,False,False,True,False
MCH4097,Nori PLC,5912,PHARMACY,PRIVATE_LIMITED,Pune,Maharashtra,,,ACTIVE,930.77,False,False,False,False,True,True
MCH4101,raval plc,7011,HOTEL,INDIVIDUAL,Bengaluru,Karnataka,2023-11-26 00:00:00,XXXX6243,ACTIVE,1096.15,False,False,False,False,False,False
MCH4102,Pandya-Kapoor,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Amritsar,Punjab,2025-06-03 00:00:00,XXXX5590,ACTIVE,1618.63,True,False,False,False,False,False
MCH4102,Oza-Sarna,5699,APPAREL,INDIVIDUAL,Delhi,Delhi,2025-01-20 00:00:00,XXXX9735,ACTIVE,1950.82,False,False,False,False,False,False
MCH4102,Om Ltd,4814,TELECOM,PRIVATE_LIMITED,Bengaluru,Karnataka,2023-03-20 00:00:00,,ACTIVE,1056.57,False,False,False,False,True,False
MCH4104,"Som, Rege and Thaker",7011,HOTEL,INDIVIDUAL,Bengaluru,Karnataka,2024-07-21 00:00:00,,ACTIVE,,True,False,False,True,True,False
MCH4106,"Ramanathan, Bava and Dasgupta",5912,PHARMACY,PRIVATE_LIMITED,Ludhiana,Punjab,2023-09-23 03:53:36,,INACTIVE,902.18,False,False,False,False,True,False
MCH4114,Pate1 PLC,4131,TRANSPORT,PRIVATE_LIMITED,Chennai,Tamil Nadu,2023-03-17 00:00:00,,ACTIVE,2658.88,False,False,False,False,True,False
MCH4124,kakar-prabhu,7011,HOTEL,PARTNERSHIP,Jalandhar,Punjab,2023-01-21 00:00:00,XXXX0492,ACTIVE,930.0,False,False,False,False,False,False
MCH4126,Sen Group,5699,APPAREL,INDIVIDUAL,Jaipur,Rajasthan,2023-06-08 00:00:00,,ACTIVE,236.05,False,False,False,False,True,False
MCH4127,Subramaniam-Jhaveri,4131,TRANSPORT,SOLE_PROPRIETOR,Jaipur,Rajasthan,2024-05-22 00:00:00,XXXX1628,ACTIVE,5333.88,False,False,False,False,False,False
MCH4131,ChaudhryInc,5999,MISC_RETAIL,PARTNERSHIP,Amritsar,Punjab,2023-01-07 00:00:00,,ACTIVE,1561.61,False,False,False,False,True,False
MCH4133,"NAYAK, PRABHU AND SOM",4131,TRANSPORT,INDIVIDUAL,Mumbai,Maharashtra,2023-12-20 07:08:02,,ACTIVE,570.23,False,False,False,False,True,False
MCH4148,"Wali, Babu and Tank",4814,TELECOM,PARTNERSHIP,Jaipur,Rajasthan,2023-01-08 00:00:00,XXXX2306,ACTIVE,2368.62,False,False,False,False,False,False
MCH4163,Kamdar-Jhaveri,7011,HOTEL,SOLE_PROPRIETOR,Jalandhar,Punjab,,,ACTIVE,390.74,False,False,False,False,True,True
MCH4165,nayar plc,5311,DEPARTMENT_STORE,PRIVATE_LIMITED,Delhi,Delhi,2023-06-03 00:00:00,,INACTIVE,1388.15,False,False,False,False,True,False
MCH4167,BanerjeePLC,5812,RESTAURANT,PRIVATE_LIMITED,Jaipur,Rajasthan,2023-10-26 06:05:00,XXXX3913,ACTIVE,3120.61,False,False,False,False,False,False
MCH4168,"Jani, Khalsa and Minhas",5912,PHARMACY,INDIVIDUAL,Jaipur,Rajasthan,2023-05-28 00:00:00,,INACTIVE,-358.74,False,False,True,False,True,False
MCH4170,Saha-Sangha,5311,DEPARTMENT_STORE,INDIVIDUAL,Lucknow,Uttar Pradesh,2024-05-31 00:00:00,XXXX4742,ACTIVE,1858.07,False,False,False,False,False,False
MCH4170,Bahri-Mangat,5812,RESTAURANT,SOLE_PROPRIETOR,Pune,Maharashtra,2023-03-15 00:00:00,XXXX2954,ACTIVE,926.11,False,False,False,False,False,False
MCH4180,Dave-Oza,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Delhi,Delhi,2024-01-08 00:00:00,,ACTIVE,394.99,True,False,False,False,True,False
MCH4184,SACHDEVA-KARA,5812,RESTAURANT,PARTNERSHIP,Jaipur,Rajasthan,2025-02-02 04:25:00,,ACTIVE,704.96,False,False,False,False,True,False
MCH4185,Khanna and S0ns,5942,BOOKS_STATIONERY,PRIVATE_LIMITED,Pune,Maharashtra,2025-12-24 00:00:00,,ACTIVE,1148.06,False,False,False,False,True,False
MCH4194,Hegde-Chahal,5912,PHARMACY,SOLE_PROPRIETOR,Amritsar,Punjab,2025-11-15 00:00:00,,INACTIVE,,True,False,False,True,True,False
MCH4200,Mahajan Group,5942,BOOKS_STATIONERY,SOLE_PROPRIETOR,Pune,Maharashtra,2024-05-21 03:12:53,XXXX4189,ACTIVE,839.74,False,False,False,False,False,False
MCH4200,Karnik Ltd,4131,TRANSPORT,SOLE_PROPRIETOR,Pune,Maharashtra,2024-04-27 00:00:00,XXXX9544,ACTIVE,951.15,True,False,False,False,False,False
MCH4209,Bahri-Kari,4131,TRANSPORT,INDIVIDUAL,Jaipur,Rajasthan,2025-12-29 00:00:00,,ACTIVE,1717.86,False,False,False,False,True,False
MCH4220,chaudry ltd,7011,HOTEL,INDIVIDUAL,Lucknow,Uttar Pradesh,,,ACTIVE,788.42,True,False,False,False,True,True
MCH4223,"Bajwa, Khurana and Sinha",5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,Bengaluru,Karnataka,2025-03-15 00:00:00,,INACTIVE,585.1,True,False,False,False,True,False
